Gene_Name,test_id,gene_id,gene,locus,sample_1,sample_2,status,value_1,value_2,log2(fold_change),test_stat,p_value,q_value,significant
5430416N02Rik,XLOC_022432,XLOC_022432,NR_034038,chr5:100419726-100429557,MockIFN,T1L-IFN,OK,19.3054,39.087,1.01768,4.69048,5.00E-05,0.00020697,yes
5430416O09Rik,XLOC_019228,XLOC_019228,NR_033355,chr4:43730033-43734534,MockIFN,T1L-IFN,OK,1.72631,0.462364,-1.90059,-6.81649,5.00E-05,0.00020697,yes
5430421F17Rik,XLOC_028212,XLOC_028212,NR_040352,chr8:25293290-25306286,MockIFN,T1L-IFN,OK,17.8902,5.47591,-1.708,-8.18928,5.00E-05,0.00020697,yes
5530601H04Rik,XLOC_031495,XLOC_031495,NR_015467,chrX:105038726-105070124,MockIFN,T1L-IFN,OK,4.11084,5.94003,0.531035,2.26468,0.0013,0.00406861,yes
5730455P16Rik,XLOC_005109,XLOC_005109,NM_027472,chr11:80360491-80378015,MockIFN,T1L-IFN,OK,7.34259,11.4738,0.643983,3.30388,5.00E-05,0.00020697,yes
5730559C18Rik,XLOC_001547,XLOC_001547,NM_028872,chr1:136213521-136234280,MockIFN,T1L-IFN,OK,2.06724,0.829061,-1.31815,-4.19369,5.00E-05,0.00020697,yes
5830417I10Rik,XLOC_017789,XLOC_017789,NR_028359,chr3:88777056-88832487,MockIFN,T1L-IFN,OK,0.876336,0.394139,-1.15278,-4.28213,5.00E-05,0.00020697,yes
5830473C10Rik,XLOC_021443,XLOC_021443,NM_001252661,chr5:90561208-90680276,MockIFN,T1L-IFN,OK,5.63399,3.2106,-0.811313,-2.39134,0.00175,0.00532933,yes
6030419C18Rik,XLOC_029268,XLOC_029268,NM_176921,chr9:58487600-58499742,MockIFN,T1L-IFN,OK,21.1654,6.28685,-1.7513,-8.41678,5.00E-05,0.00020697,yes
6330416G13Rik,XLOC_019337,XLOC_019337,NM_144905,chr4:63558757-63586353,MockIFN,T1L-IFN,OK,6.06458,2.34191,-1.37272,-6.26554,5.00E-05,0.00020697,yes
6430531B16Rik,XLOC_025760,XLOC_025760,NM_001033465,chr7:139972302-139978755,MockIFN,T1L-IFN,OK,20.1769,13.1884,-0.613435,-2.80833,0.0001,0.000397895,yes
6720489N17Rik,XLOC_007848,XLOC_007848,NM_173381,chr13:62452358-62760606,MockIFN,T1L-IFN,OK,1.60287,0.422634,-1.92317,-2.58731,0.0018,0.00546267,yes
6820431F20Rik,XLOC_028158,XLOC_028158,NR_030708,chr8:20268285-20297432,MockIFN,T1L-IFN,OK,29.6568,38.0845,0.360841,1.92095,0.00785,0.0197973,yes
9030617O03Rik,XLOC_006121,XLOC_006121,NM_145448,chr12:100779057-100872610,MockIFN,T1L-IFN,OK,21.7912,14.6693,-0.570949,-2.92109,5.00E-05,0.00020697,yes
9130023H24Rik,XLOC_027109,XLOC_027109,NM_177001,chr7:128234450-128245100,MockIFN,T1L-IFN,OK,0.820112,0.322093,-1.34834,-2.48561,0.0008,0.00260748,yes
9130230L23Rik,XLOC_022274,XLOC_022274,NR_027961,chr5:65987805-66004285,MockIFN,T1L-IFN,OK,5.28013,2.03593,-1.37488,-4.77491,5.00E-05,0.00020697,yes
9130401M01Rik,XLOC_010039,XLOC_010039,NM_029418,chr15:58022270-58034356,MockIFN,T1L-IFN,OK,46.9498,29.1312,-0.688555,-3.53943,5.00E-05,0.00020697,yes
9230110C19Rik,XLOC_029729,XLOC_029729,NM_199017,chr9:8020777-8042866,MockIFN,T1L-IFN,OK,1.97889,2.85093,0.526746,1.94468,0.00685,0.0174957,yes
9330111N05Rik,XLOC_007297,XLOC_007297,NR_015587,chr13:80964073-81083882,MockIFN,T1L-IFN,OK,0.395887,1.58582,2.00207,2.77874,0.0001,0.000397895,yes
9330133O14Rik,XLOC_027995,XLOC_027995,NR_045696,chr8:122443655-122451322,MockIFN,T1L-IFN,OK,0.912279,0.339505,-1.42604,-3.67371,5.00E-05,0.00020697,yes
9330182L06Rik,XLOC_021070,XLOC_021070,NM_172706,chr5:9266096-9481667,MockIFN,T1L-IFN,OK,2.2985,1.66592,-0.464378,-2.00587,0.00455,0.0121492,yes
9330188P03Rik,XLOC_008608,XLOC_008608,NR_102319,chr14:105589430-105625397,MockIFN,T1L-IFN,OK,8.65692,20.4093,1.2373,5.70035,5.00E-05,0.00020697,yes
9430020K01Rik,XLOC_013111,XLOC_013111,NM_001081963,chr18:4634928-4682869,MockIFN,T1L-IFN,OK,15.3109,9.93621,-0.623793,-3.2525,5.00E-05,0.00020697,yes
9430038I01Rik,XLOC_027148,XLOC_027148,NM_029886,chr7:137375568-137410762,MockIFN,T1L-IFN,OK,6.97656,3.04291,-1.19707,-4.45269,5.00E-05,0.00020697,yes
9430076C15Rik,XLOC_023203,XLOC_023203,NR_015553,chr6:53287294-53397216,MockIFN,T1L-IFN,OK,0.40865,0.153554,-1.41212,-2.72743,0.0016,0.00490875,yes
9530077C05Rik,XLOC_028934,XLOC_028934,NM_026739,chr9:22411508-22444679,MockIFN,T1L-IFN,OK,0.330798,0.603743,0.867985,1.94089,0.0097,0.0238444,yes
9530082P21Rik,XLOC_011705,XLOC_011705,NR_015472,chr17:23749130-23771689,MockIFN,T1L-IFN,OK,13.4122,4.75959,-1.49464,-5.71526,5.00E-05,0.00020697,yes
9830147E19Rik,XLOC_026342,XLOC_026342,NM_001242388,chr7:42609525-42642604,MockIFN,T1L-IFN,OK,0.432548,0.192192,-1.17031,-3.63077,5.00E-05,0.00020697,yes
A130077B15Rik,XLOC_003277,XLOC_003277,NR_040616,chr10:122565022-122569891,MockIFN,T1L-IFN,OK,2.2284,3.26714,0.552016,2.45584,0.0009,0.00290532,yes
A230028O05Rik,XLOC_010754,XLOC_010754,NR_040374,chr16:25042132-25073524,MockIFN,T1L-IFN,OK,1.93466,1.21673,-0.669071,-1.82459,0.0102,0.024922,yes
A230046K03Rik,XLOC_002371,XLOC_002371,NM_001033375,chr10:83543940-83597611,MockIFN,T1L-IFN,OK,25.364,50.4437,0.991894,5.29035,5.00E-05,0.00020697,yes
A330032B11Rik,XLOC_014212,XLOC_014212,NR_045329,chr19:37021290-37224457,MockIFN,T1L-IFN,OK,1.03978,6.05968,2.54297,1.73831,0.018,0.0410718,yes
A330035P11Rik,XLOC_009226,XLOC_009226,NR_015586,chr14:122097938-122106974,MockIFN,T1L-IFN,OK,0.453203,0.26406,-0.779292,-1.89498,0.00895,0.0222168,yes
A330069E16Rik,XLOC_015482,XLOC_015482,NR_015464,chr2:91237145-91238357,MockIFN,T1L-IFN,OK,2.30847,6.81039,1.5608,5.31096,5.00E-05,0.00020697,yes
A330074K22Rik,XLOC_028702,XLOC_028702,NR_110496,chr8:120201249-120228230,MockIFN,T1L-IFN,OK,1.36947,0.0945601,-3.85624,-8.14722,5.00E-05,0.00020697,yes
A330076C08Rik,XLOC_007078,XLOC_007078,NR_045088,chr13:44193588-44216487,MockIFN,T1L-IFN,OK,0.767257,1.17426,0.613974,2.2442,0.0019,0.0057446,yes
A430033K04Rik,XLOC_021861,XLOC_021861,NM_183025,chr5:138622858-138648905,MockIFN,T1L-IFN,OK,0.660483,0.252148,-1.38925,-3.66471,5.00E-05,0.00020697,yes
A430078G23Rik,XLOC_027274,XLOC_027274,NM_001033378,chr8:3353414-3390299,MockIFN,T1L-IFN,OK,30.4075,9.30534,-1.7083,-8.67894,5.00E-05,0.00020697,yes
A430093F15Rik,XLOC_014054,XLOC_014054,NR_027805,chr19:10740946-10830058,MockIFN,T1L-IFN,OK,4.55185,20.5283,2.17309,8.11383,5.00E-05,0.00020697,yes
A530046M15Rik,XLOC_006902,XLOC_006902,NR_046131,chr13:15807227-15827671,MockIFN,T1L-IFN,OK,0.616629,3.33212,2.43396,6.34689,5.00E-05,0.00020697,yes
A530072M11Rik,XLOC_019128,XLOC_019128,NR_045765,chr4:16164062-16266410,MockIFN,T1L-IFN,OK,1.8117,3.10099,0.775384,1.84024,0.01635,0.0377025,yes
A530072M11Rik,XLOC_020083,XLOC_020083,NR_045765,chr4:16164062-16266410,MockIFN,T1L-IFN,OK,1.79863,0.403383,-2.15668,-3.54319,5.00E-05,0.00020697,yes
A730017L22Rik,XLOC_017084,XLOC_017084,NR_015523,chr2:130871515-130906396,MockIFN,T1L-IFN,OK,1.80419,0.861202,-1.06693,-2.57304,0.0003,0.00109165,yes
A730036I17Rik,XLOC_017057,XLOC_017057,NR_045838,chr2:129218968-129242603,MockIFN,T1L-IFN,OK,0.0316516,0.586167,4.21096,3.87968,0.00155,0.0047691,yes
A830080D01Rik,XLOC_031076,XLOC_031076,NM_001033472,chrX:159532667-159593081,MockIFN,T1L-IFN,OK,6.03718,4.13769,-0.545051,-2.67387,0.0002,0.000754234,yes
A930006K02Rik,XLOC_010975,XLOC_010975,NR_077219,chr16:91464999-91470123,MockIFN,T1L-IFN,OK,0.351322,0.754953,1.10359,1.82331,0.01575,0.0364687,yes
AA415398,XLOC_020592,XLOC_020592,NM_001004178,chr4:119530314-119538769,MockIFN,T1L-IFN,OK,0.187228,0.620265,1.72809,2.99518,0.00045,0.00156509,yes
AA467197,XLOC_015673,XLOC_015673,NM_001004174,chr2:122637852-122641154,MockIFN,T1L-IFN,OK,12.6301,7.92878,-0.671691,-2.54321,0.0003,0.00109165,yes
AA543186,XLOC_016297,XLOC_016297,NR_027448,chr2:25327449-25332571,MockIFN,T1L-IFN,OK,0.785472,2.08931,1.4114,4.15057,5.00E-05,0.00020697,yes
AA986860,XLOC_000543,XLOC_000543,NM_177604,chr1:130731975-130744622,MockIFN,T1L-IFN,OK,0.266785,0.497245,0.898282,1.93666,0.00945,0.0233035,yes
Aaed1,XLOC_007866,XLOC_007866,NM_025370,chr13:64291099-64312733,MockIFN,T1L-IFN,OK,14.6629,23.7842,0.697834,3.08286,5.00E-05,0.00020697,yes
Aagab,XLOC_029300,XLOC_029300,NM_025857,chr9:63602654-63641889,MockIFN,T1L-IFN,OK,14.4869,19.1029,0.399041,2.02629,0.0039,0.0107048,yes
Aars,XLOC_027910,XLOC_027910,NM_146217,chr8:111033841-111055569,MockIFN,T1L-IFN,OK,43.1328,75.8846,0.81502,4.27879,5.00E-05,0.00020697,yes
Aars2,XLOC_012050,XLOC_012050,NM_198608,chr17:45506840-45520843,MockIFN,T1L-IFN,OK,6.69992,3.25645,-1.04084,-4.84154,5.00E-05,0.00020697,yes
Aasdhppt,XLOC_029719,XLOC_029719,NM_026276,chr9:4294792-4309640,MockIFN,T1L-IFN,OK,20.8035,15.9764,-0.38088,-1.99915,0.00485,0.0128619,yes
Aatf,XLOC_005145,XLOC_005145,NM_019816,chr11:84422855-84513578,MockIFN,T1L-IFN,OK,43.4176,27.3495,-0.666765,-3.11592,5.00E-05,0.00020697,yes
Abca2,XLOC_015025,XLOC_015025,NM_007379,chr2:25428579-25448542,MockIFN,T1L-IFN,OK,8.69441,5.14574,-0.75671,-3.82893,5.00E-05,0.00020697,yes
Abca3,XLOC_012463,XLOC_012463,NM_001039581,chr17:24352022-24414513,MockIFN,T1L-IFN,OK,1.16146,0.391613,-1.56844,-2.53785,0.0022,0.00655848,yes
Abca8b,XLOC_005504,XLOC_005504,NM_013851,chr11:109933405-109995816,MockIFN,T1L-IFN,OK,0.0668327,0.257093,1.94366,3.91941,0.0001,0.000397895,yes
Abcb10,XLOC_028758,XLOC_028758,NM_019552,chr8:123952456-123983122,MockIFN,T1L-IFN,OK,18.0138,6.48371,-1.47421,-7.41362,5.00E-05,0.00020697,yes
Abcb11,XLOC_016557,XLOC_016557,NM_021022,chr2:69238281-69342616,MockIFN,T1L-IFN,OK,0.0743842,0.191267,1.36252,2.45694,0.00255,0.00750124,yes
Abcb1a,XLOC_021064,XLOC_021064,NM_011076,chr5:8660091-8748570,MockIFN,T1L-IFN,OK,0.224527,0.527806,1.23312,3.57131,0.0001,0.000397895,yes
Abcb6,XLOC_001252,XLOC_001252,NM_023732,chr1:75171640-75180413,MockIFN,T1L-IFN,OK,23.4424,31.6699,0.433991,2.25588,0.0015,0.00462653,yes
Abcc1,XLOC_010645,XLOC_010645,NM_008576,chr16:14361557-14474878,MockIFN,T1L-IFN,OK,17.8293,28.39,0.671132,3.51579,5.00E-05,0.00020697,yes
Abcc12,XLOC_028520,XLOC_028520,NM_172912,chr8:86504649-86566590,MockIFN,T1L-IFN,OK,0.139347,0.362847,1.38068,1.87446,0.02095,0.0466501,yes
Abcc6,XLOC_025112,XLOC_025112,NM_018795,chr7:45976379-46031847,MockIFN,T1L-IFN,OK,1.12002,0.315146,-1.82943,-3.85832,5.00E-05,0.00020697,yes
Abcd1,XLOC_030766,XLOC_030766,NM_007435,chrX:73716596-73738287,MockIFN,T1L-IFN,OK,1.58501,0.556533,-1.50996,-4.85922,5.00E-05,0.00020697,yes
Abcd3,XLOC_018933,XLOC_018933,NM_008991,chr3:121758900-121815215,MockIFN,T1L-IFN,OK,17.3982,12.0157,-0.534016,-2.76048,0.0001,0.000397895,yes
Abce1,XLOC_028443,XLOC_028443,NM_015751,chr8:79639390-79711740,MockIFN,T1L-IFN,OK,128.226,91.0895,-0.493337,-2.14352,0.0019,0.0057446,yes
Abcf1,XLOC_012716,XLOC_012716,NM_013854,chr17:35956818-35969805,MockIFN,T1L-IFN,OK,96.1611,71.9791,-0.417876,-2.20721,0.00175,0.00532933,yes
Abhd14b,XLOC_029522,XLOC_029522,NM_029631,chr9:106448639-106452918,MockIFN,T1L-IFN,OK,17.5593,22.4532,0.354689,1.72215,0.01345,0.0318245,yes
Abhd15,XLOC_003940,XLOC_003940,NM_026185,chr11:77515105-77524903,MockIFN,T1L-IFN,OK,6.05674,0.767416,-2.98046,-8.80222,5.00E-05,0.00020697,yes
Abhd2,XLOC_025214,XLOC_025214,NM_018811,chr7:79273213-79365510,MockIFN,T1L-IFN,OK,14.7712,8.93826,-0.724718,-3.75107,5.00E-05,0.00020697,yes
Abhd8,XLOC_028405,XLOC_028405,NM_022419,chr8:71456699-71463657,MockIFN,T1L-IFN,OK,18.8237,11.6376,-0.693748,-3.3482,5.00E-05,0.00020697,yes
Abtb1,XLOC_024165,XLOC_024165,NM_030251,chr6:88835913-88842410,MockIFN,T1L-IFN,OK,2.76346,5.03293,0.864922,3.31164,5.00E-05,0.00020697,yes
Acaa1a,XLOC_029652,XLOC_029652,NM_130864,chr9:119341293-119350295,MockIFN,T1L-IFN,OK,12.8312,6.28484,-1.02971,-4.66322,5.00E-05,0.00020697,yes
Acaa1b,XLOC_030440,XLOC_030440,NM_146230,chr9:119148042-119157093,MockIFN,T1L-IFN,OK,0.539488,0.219129,-1.29981,-1.79961,0.01695,0.0389042,yes
Acaa2,XLOC_013469,XLOC_013469,NM_177470,chr18:74779211-74806207,MockIFN,T1L-IFN,OK,66.9002,40.7249,-0.7161,-3.69973,5.00E-05,0.00020697,yes
Acaca,XLOC_004052,XLOC_004052,NM_133360,chr11:84179763-84401651,MockIFN,T1L-IFN,OK,15.2215,5.69799,-1.41759,-7.33979,5.00E-05,0.00020697,yes
Acacb,XLOC_021623,XLOC_021623,NM_133904,chr5:114165517-114250763,MockIFN,T1L-IFN,OK,1.78168,1.27627,-0.481304,-1.66684,0.0156,0.0362042,yes
Acad11,XLOC_029507,XLOC_029507,NM_175324,chr9:104063702-104127646,MockIFN,T1L-IFN,OK,1.82845,2.55026,0.48002,1.91051,0.0056,0.0146245,yes
Acad9,XLOC_017579,XLOC_017579,NM_172678,chr3:36065988-36092857,MockIFN,T1L-IFN,OK,26.6324,15.1341,-0.815382,-3.51679,5.00E-05,0.00020697,yes
Acadm,XLOC_019061,XLOC_019061,NM_007382,chr3:153922352-153944643,MockIFN,T1L-IFN,OK,104.202,68.022,-0.615312,-3.23523,5.00E-05,0.00020697,yes
Acap1,XLOC_004942,XLOC_004942,NM_153788,chr11:69881566-69895539,MockIFN,T1L-IFN,OK,1.00093,1.96384,0.972329,1.96106,0.00805,0.0202235,yes
Acap3,XLOC_020014,XLOC_020014,NM_207223,chr4:155891867-155907251,MockIFN,T1L-IFN,OK,11.7379,6.70159,-0.808602,-3.96406,5.00E-05,0.00020697,yes
Acat2,XLOC_012375,XLOC_012375,NM_009338,chr17:12943041-12960725,MockIFN,T1L-IFN,OK,23.1993,8.36156,-1.47224,-7.26033,5.00E-05,0.00020697,yes
Acer3,XLOC_026709,XLOC_026709,NM_025408,chr7:98213659-98309558,MockIFN,T1L-IFN,OK,30.2885,18.1154,-0.741559,-2.28011,0.00145,0.00448668,yes
Aco1,XLOC_019179,XLOC_019179,NM_007386,chr4:40143021-40199009,MockIFN,T1L-IFN,OK,36.9702,23.3519,-0.662819,-3.03176,5.00E-05,0.00020697,yes
Aco2,XLOC_009631,XLOC_009631,NM_080633,chr15:81872462-81926213,MockIFN,T1L-IFN,OK,91.8848,136.727,0.573404,2.84335,5.00E-05,0.00020697,yes
Acot11,XLOC_020478,XLOC_020478,NM_025590,chr4:106733914-106799831,MockIFN,T1L-IFN,OK,0.234572,0.137818,-0.767263,-1.7343,0.0154,0.0358017,yes
Acot2,XLOC_006038,XLOC_006038,NM_134188,chr12:83987860-83993875,MockIFN,T1L-IFN,OK,2.17789,3.32596,0.610839,2.29502,0.00155,0.0047691,yes
Acot9,XLOC_031063,XLOC_031063,NM_019736,chrX:155262457-155297652,MockIFN,T1L-IFN,OK,57.85,46.8104,-0.305487,-1.60329,0.01975,0.0444826,yes
Acp6,XLOC_017968,XLOC_017968,NM_019800,chr3:97158776-97176576,MockIFN,T1L-IFN,OK,25.0676,36.4192,0.538876,2.74284,5.00E-05,0.00020697,yes
Acsl5,XLOC_014343,XLOC_014343,NM_027976,chr19:55253368-55296628,MockIFN,T1L-IFN,OK,86.1473,54.6427,-0.656776,-3.42004,5.00E-05,0.00020697,yes
Actb,XLOC_022823,XLOC_022823,NM_007393,chr5:142903115-142906724,MockIFN,T1L-IFN,OK,2425.15,1476.07,-0.716311,-3.73577,5.00E-05,0.00020697,yes
Actl6a,XLOC_017565,XLOC_017565,NM_019673,chr3:32708545-32726971,MockIFN,T1L-IFN,OK,51.2816,29.8408,-0.781155,-4.0419,5.00E-05,0.00020697,yes
Actr10,XLOC_005934,XLOC_005934,NM_019785,chr12:70937856-70964717,MockIFN,T1L-IFN,OK,23.8289,31.5648,0.405603,2.1337,0.0027,0.00782412,yes
Actr2,XLOC_004601,XLOC_004601,NM_146243,chr11:20062303-20112951,MockIFN,T1L-IFN,OK,90.8756,48.1709,-0.915732,-4.86962,5.00E-05,0.00020697,yes
Actr5,XLOC_015974,XLOC_015974,NM_175419,chr2:158624903-158645616,MockIFN,T1L-IFN,OK,9.23113,3.99008,-1.21009,-4.89809,5.00E-05,0.00020697,yes
Actr8,XLOC_008234,XLOC_008234,NM_027493,chr14:29978336-29993221,MockIFN,T1L-IFN,OK,19.4366,25.0254,0.364612,1.86358,0.00725,0.0184127,yes
Actrt3,XLOC_018343,XLOC_018343,NM_029690,chr3:30597072-30599870,MockIFN,T1L-IFN,OK,0.463279,0.0666319,-2.7976,-2.93316,0.0035,0.00983648,yes
Acvr2b,XLOC_029654,XLOC_029654,NM_007397,chr9:119402193-119442135,MockIFN,T1L-IFN,OK,0.610519,1.12444,0.881092,1.97753,0.00495,0.0130927,yes
Acyp1,XLOC_006641,XLOC_006641,NM_025421,chr12:85272397-85280435,MockIFN,T1L-IFN,OK,26.3961,34.2297,0.374927,1.75276,0.0133,0.0315286,yes
Adam10,XLOC_029357,XLOC_029357,NM_007399,chr9:70678960-70780275,MockIFN,T1L-IFN,OK,38.2588,17.9186,-1.09433,-5.77173,5.00E-05,0.00020697,yes
Adamts10,XLOC_011877,XLOC_011877,NM_172619,chr17:33524195-33553782,MockIFN,T1L-IFN,OK,5.09566,2.52241,-1.01447,-4.70703,5.00E-05,0.00020697,yes
Adamts16,XLOC_007908,XLOC_007908,NM_172053,chr13:70727807-70841810,MockIFN,T1L-IFN,OK,0.857818,0.211255,-2.02169,-3.58991,5.00E-05,0.00020697,yes
Adamts4,XLOC_000765,XLOC_000765,NM_172845,chr1:171250421-171259922,MockIFN,T1L-IFN,OK,0.864295,0.370617,-1.2216,-3.3444,5.00E-05,0.00020697,yes
Adamts6,XLOC_007379,XLOC_007379,NM_001081020,chr13:104287872-104496692,MockIFN,T1L-IFN,OK,2.00116,3.06651,0.61576,2.9853,5.00E-05,0.00020697,yes
Adamts7,XLOC_029445,XLOC_029445,NM_001003911,chr9:90162977-90200102,MockIFN,T1L-IFN,OK,0.0174216,0.575223,5.04517,1.81777,0.00575,0.0149718,yes
Adamtsl4,XLOC_017922,XLOC_017922,NM_001301705,chr3:95670458-95687917,MockIFN,T1L-IFN,OK,0.358867,2.50912,2.80566,5.33263,5.00E-05,0.00020697,yes
Adat2,XLOC_001971,XLOC_001971,NM_025748,chr10:13523841-13569456,MockIFN,T1L-IFN,OK,6.83513,15.1374,1.14708,3.16435,0.0001,0.000397895,yes
Adcy6,XLOC_010426,XLOC_010426,NM_007405,chr15:98589865-98607714,MockIFN,T1L-IFN,OK,12.0677,8.80877,-0.454144,-2.33677,0.0011,0.00349734,yes
Adgra3,XLOC_022232,XLOC_022232,NM_133911,chr5:49959950-50059075,MockIFN,T1L-IFN,OK,23.1225,17.6681,-0.388151,-2.03723,0.00355,0.00987544,yes
Adgrd1,XLOC_021772,XLOC_021772,NM_001081342,chr5:129096749-129204599,MockIFN,T1L-IFN,OK,1.28444,0.568684,-1.17544,-4.22939,5.00E-05,0.00020697,yes
Adgrf5,XLOC_012041,XLOC_012041,NM_001081178,chr17:43389465-43459557,MockIFN,T1L-IFN,OK,0.509959,0.148866,-1.77636,-5.63959,5.00E-05,0.00020697,yes
Adgrl1,XLOC_027710,XLOC_027710,NM_181039,chr8:83900097-83955332,MockIFN,T1L-IFN,OK,0.185052,0.0749002,-1.30489,-2.29362,0.0036,0.0100035,yes
Adh7,XLOC_018207,XLOC_018207,NM_009626,chr3:138210716-138239663,MockIFN,T1L-IFN,OK,14.1431,20.7484,0.552901,2.7092,0.0001,0.000397895,yes
Adi1,XLOC_005804,XLOC_005804,NM_134052,chr12:28675206-28682174,MockIFN,T1L-IFN,OK,20.0982,26.6986,0.409697,2.07804,0.0032,0.00907789,yes
Adipor2,XLOC_024297,XLOC_024297,NM_197985,chr6:119353147-119417483,MockIFN,T1L-IFN,OK,29.7754,43.0184,0.530836,2.8049,5.00E-05,0.00020697,yes
Adm2,XLOC_009710,XLOC_009710,NM_182928,chr15:89322898-89324730,MockIFN,T1L-IFN,OK,8.97885,26.0381,1.53602,6.7635,5.00E-05,0.00020697,yes
Adnp2,XLOC_013850,XLOC_013850,NM_175028,chr18:80126290-80151685,MockIFN,T1L-IFN,OK,10.6853,15.9587,0.57872,2.95993,5.00E-05,0.00020697,yes
Adora2b,XLOC_003742,XLOC_003742,NM_007413,chr11:62224224-62266452,MockIFN,T1L-IFN,OK,11.6743,4.04115,-1.5305,-6.19942,5.00E-05,0.00020697,yes
Adpgk,XLOC_029273,XLOC_029273,NM_028121,chr9:59291571-59316200,MockIFN,T1L-IFN,OK,23.4147,17.0966,-0.453703,-2.31202,0.0007,0.00230871,yes
Adrm1,XLOC_016160,XLOC_016160,NM_019822,chr2:180171587-180176283,MockIFN,T1L-IFN,OK,120.247,82.233,-0.548207,-2.86691,0.0001,0.000397895,yes
Adssl1,XLOC_006291,XLOC_006291,NM_007421,chr12:112620046-112641355,MockIFN,T1L-IFN,OK,67.5052,91.9329,0.445583,2.33521,0.0012,0.00378257,yes
Afap1,XLOC_021245,XLOC_021245,NM_027373,chr5:35893318-36003925,MockIFN,T1L-IFN,OK,3.48159,4.7935,0.461332,2.25155,0.0014,0.00434994,yes
Aff4,XLOC_003637,XLOC_003637,NM_033565,chr11:53350766-53421830,MockIFN,T1L-IFN,OK,8.17994,23.9682,1.55096,8.16992,5.00E-05,0.00020697,yes
Agk,XLOC_023087,XLOC_023087,NM_023538,chr6:40325477-40396762,MockIFN,T1L-IFN,OK,21.2565,12.6978,-0.743328,-3.7414,5.00E-05,0.00020697,yes
Ago2,XLOC_010112,XLOC_010112,NM_153178,chr15:73095845-73184975,MockIFN,T1L-IFN,OK,13.3314,20.8731,0.646825,3.35788,5.00E-05,0.00020697,yes
Ago3,XLOC_020643,XLOC_020643,NM_153402,chr4:126332507-126429547,MockIFN,T1L-IFN,OK,2.03056,2.96341,0.545379,2.79206,5.00E-05,0.00020697,yes
Agpat2,XLOC_016332,XLOC_016332,NM_026212,chr2:26593056-26604808,MockIFN,T1L-IFN,OK,17.7602,7.53477,-1.23701,-5.70459,5.00E-05,0.00020697,yes
Agpat4,XLOC_011585,XLOC_011585,NM_026644,chr17:12119222-12219640,MockIFN,T1L-IFN,OK,14.4464,19.9359,0.464664,2.3211,0.00075,0.00245918,yes
Agpat5,XLOC_027358,XLOC_027358,NM_026792,chr8:18846276-18884413,MockIFN,T1L-IFN,OK,19.6557,11.8175,-0.734015,-3.78176,5.00E-05,0.00020697,yes
Agpat9,XLOC_021520,XLOC_021520,NM_172715,chr5:100846228-100899102,MockIFN,T1L-IFN,OK,12.866,20.8466,0.696252,3.55961,5.00E-05,0.00020697,yes
Agrn,XLOC_021001,XLOC_021001,NM_021604,chr4:156165289-156197488,MockIFN,T1L-IFN,OK,38.5403,12.3965,-1.63643,-7.6132,5.00E-05,0.00020697,yes
Ahctf1,XLOC_001809,XLOC_001809,NM_026375,chr1:179744896-179804015,MockIFN,T1L-IFN,OK,23.5422,16.2581,-0.534087,-2.84998,5.00E-05,0.00020697,yes
Ahdc1,XLOC_019751,XLOC_019751,NM_146155,chr4:133011473-133078110,MockIFN,T1L-IFN,OK,4.70196,3.05091,-0.624025,-2.88959,5.00E-05,0.00020697,yes
AI413582,XLOC_012547,XLOC_012547,NM_001002895,chr17:27563768-27565727,MockIFN,T1L-IFN,OK,52.8629,80.2919,0.602999,2.97106,5.00E-05,0.00020697,yes
AI414108,XLOC_028951,XLOC_028951,NR_027907,chr9:27352684-27357543,MockIFN,T1L-IFN,OK,0.571382,0.190304,-1.58615,-4.16938,5.00E-05,0.00020697,yes
AI429214,XLOC_027505,XLOC_027505,NM_001039220,chr8:36985572-37024238,MockIFN,T1L-IFN,OK,0.937285,0.352278,-1.41177,-3.30216,5.00E-05,0.00020697,yes
AI467606,XLOC_025651,XLOC_025651,NM_178901,chr7:127091354-127094049,MockIFN,T1L-IFN,OK,7.21724,4.01899,-0.844613,-3.73476,5.00E-05,0.00020697,yes
AI597479,XLOC_000126,XLOC_000126,NM_133818,chr1:43098709-43115946,MockIFN,T1L-IFN,OK,10.0401,19.2976,0.942646,4.83549,5.00E-05,0.00020697,yes
AI661453,XLOC_012087,XLOC_012087,NM_145489,chr17:47412733-47471242,MockIFN,T1L-IFN,OK,1.48075,0.631096,-1.23039,-4.32068,5.00E-05,0.00020697,yes
AI839979,XLOC_022143,XLOC_022143,NR_102275,chr5:31569591-31576711,MockIFN,T1L-IFN,OK,0.661701,3.43186,2.37474,6.01923,5.00E-05,0.00020697,yes
Aicda,XLOC_023553,XLOC_023553,NM_009645,chr6:122553808-122570882,MockIFN,T1L-IFN,OK,0.420586,0.166956,-1.33293,-1.89178,0.02255,0.0496066,yes
Aida,XLOC_000881,XLOC_000881,NM_181732,chr1:183297059-183324501,MockIFN,T1L-IFN,OK,78.982,48.7508,-0.696098,-3.63229,5.00E-05,0.00020697,yes
Aif1l,XLOC_015133,XLOC_015133,NM_145144,chr2:31950149-31973442,MockIFN,T1L-IFN,OK,20.502,12.1494,-0.754881,-3.85498,5.00E-05,0.00020697,yes
Aim1l,XLOC_019764,XLOC_019764,NM_001162970,chr4:134065290-134092504,MockIFN,T1L-IFN,OK,0.035132,0.295591,3.07274,3.81717,0.00025,0.000924854,yes
